T1-AntesDeConectar;T2-AposConectar
1520719169589;1520719172324

Contador;IniLoop;StreamSize;ResponseTime
2921;1520720164240;2922000;49
2922;1520720164522;2923000;49
2923;1520720164805;2924000;64
2924;1520720165085;2925000;52
2925;1520720165365;2926000;54
2926;1520720165647;2927000;51
2927;1520720165924;2928000;49
2928;1520720166203;2929000;47
2929;1520720166483;2930000;47
2930;1520720166759;2931000;46
2931;1520720167036;2932000;46
2932;1520720167315;2933000;46
2933;1520720167596;2934000;45
2934;1520720167877;2935000;47
2935;1520720168155;2936000;49
2936;1520720168434;2937000;49
2937;1520720168710;2938000;43
2938;1520720168993;2939000;55
2939;1520720169269;2940000;42
2940;1520720169547;2941000;47
2941;1520720169824;2942000;43
2942;1520720170104;2943000;53
2943;1520720170381;2944000;48
2944;1520720170657;2945000;47
2945;1520720170934;2946000;42
2946;1520720171209;2947000;46
2947;1520720171486;2948000;50
2948;1520720171762;2949000;47
2949;1520720172041;2950000;50
2950;1520720172318;2951000;44
2951;1520720172596;2952000;45
2952;1520720172873;2953000;42
2953;1520720173157;2954000;49
2954;1520720173435;2955000;53
2955;1520720173713;2956000;48
2956;1520720173989;2957000;47
2957;1520720174265;2958000;46
2958;1520720174543;2959000;49
2959;1520720174819;2960000;43
2960;1520720175096;2961000;48
2961;1520720175372;2962000;46
2962;1520720175650;2963000;48
2963;1520720175925;2964000;43
2964;1520720176198;2965000;44
2965;1520720176475;2966000;42
2966;1520720176753;2967000;47
2967;1520720177030;2968000;44
2968;1520720177307;2969000;45
2969;1520720177585;2970000;47
2970;1520720177866;2971000;52
2971;1520720178141;2972000;47
2972;1520720178425;2973000;59
2973;1520720178704;2974000;48
2974;1520720178976;2975000;45
2975;1520720179249;2976000;44
2976;1520720179524;2977000;48
2977;1520720179803;2978000;51
2978;1520720180077;2979000;46
2979;1520720180354;2980000;51
2980;1520720180629;2981000;50
2981;1520720180902;2982000;46
2982;1520720181182;2983000;56
2983;1520720181461;2984000;56
2984;1520720181739;2985000;46
2985;1520720182018;2986000;45
2986;1520720182297;2987000;54
2987;1520720182574;2988000;50
2988;1520720182854;2989000;53
2989;1520720183130;2990000;52
2990;1520720183406;2991000;51
2991;1520720183684;2992000;47
2992;1520720183959;2993000;49
2993;1520720184235;2994000;45
2994;1520720184512;2995000;52
2995;1520720184792;2996000;55
2996;1520720185070;2997000;54
2997;1520720185354;2998000;60
2998;1520720185629;2999000;50
2999;1520720185901;3000000;48
3000;1520720186180;3001000;53
3001;1520720186456;3002000;56
3002;1520720186735;3003000;54
3003;1520720187008;3004000;43
3004;1520720187284;3005000;45
3005;1520720187560;3006000;50
3006;1520720187836;3007000;55
3007;1520720188112;3008000;51
3008;1520720188388;3009000;52
3009;1520720188662;3010000;46
3010;1520720188937;3011000;43
3011;1520720189213;3012000;51
3012;1520720189490;3013000;51
3013;1520720189767;3014000;52
3014;1520720190041;3015000;48
3015;1520720190319;3016000;50
3016;1520720190593;3017000;51
3017;1520720190870;3018000;45
3018;1520720191143;3019000;47
3019;1520720191419;3020000;48
3020;1520720191692;3021000;47
3021;1520720191969;3022000;51
3022;1520720192244;3023000;50
3023;1520720192523;3024000;51
3024;1520720192798;3025000;47
3025;1520720193073;3026000;46
3026;1520720193351;3027000;54
3027;1520720193626;3028000;45
3028;1520720193901;3029000;49
3029;1520720194181;3030000;58
3030;1520720194456;3031000;47
3031;1520720194733;3032000;46
3032;1520720195006;3033000;45
3033;1520720195280;3034000;49
3034;1520720195551;3035000;49
3035;1520720195829;3036000;54
3036;1520720196104;3037000;52
3037;1520720196385;3038000;54
3038;1520720196663;3039000;55
3039;1520720196935;3040000;43
3040;1520720197207;3041000;47
3041;1520720197484;3042000;45
3042;1520720197757;3043000;48
3043;1520720198034;3044000;51
3044;1520720198307;3045000;48
3045;1520720198584;3046000;55
3046;1520720198860;3047000;48
3047;1520720199134;3048000;45
3048;1520720199409;3049000;52
3049;1520720199682;3050000;48
3050;1520720199954;3051000;48
3051;1520720200231;3052000;54
3052;1520720200507;3053000;54
3053;1520720200780;3054000;46
3054;1520720201055;3055000;47
3055;1520720201328;3056000;44
3056;1520720201604;3057000;53
3057;1520720201879;3058000;54
3058;1520720202154;3059000;51
3059;1520720202431;3060000;55
3060;1520720202702;3061000;49
3061;1520720202977;3062000;50
3062;1520720203249;3063000;44
3063;1520720203524;3064000;57
3064;1520720203799;3065000;45
3065;1520720204072;3066000;44
3066;1520720204346;3067000;52
3067;1520720204622;3068000;48
3068;1520720204893;3069000;46
3069;1520720205167;3070000;49
3070;1520720205443;3071000;57
3071;1520720205714;3072000;50
3072;1520720205984;3073000;48
3073;1520720206257;3074000;52
3074;1520720206533;3075000;53
3075;1520720206807;3076000;47
3076;1520720207082;3077000;52
3077;1520720207353;3078000;50
3078;1520720207628;3079000;50
3079;1520720207900;3080000;48
3080;1520720208171;3081000;48
3081;1520720208446;3082000;54
3082;1520720208716;3083000;49
3083;1520720208989;3084000;43
3084;1520720209262;3085000;53
3085;1520720209538;3086000;56
3086;1520720209811;3087000;49
3087;1520720210092;3088000;49
3088;1520720210365;3089000;55
3089;1520720210638;3090000;51
3090;1520720210909;3091000;42
3091;1520720211178;3092000;49
3092;1520720211449;3093000;53
3093;1520720211723;3094000;54
3094;1520720211996;3095000;50
3095;1520720212271;3096000;57
3096;1520720212542;3097000;50
3097;1520720212817;3098000;56
3098;1520720213090;3099000;50
3099;1520720213358;3100000;46
3100;1520720213634;3101000;53
3101;1520720213906;3102000;48
3102;1520720214177;3103000;46
3103;1520720214449;3104000;48
3104;1520720214723;3105000;48
3105;1520720214995;3106000;46
3106;1520720215266;3107000;47
3107;1520720215570;3108000;50
3108;1520720215841;3109000;47
3109;1520720216115;3110000;53
3110;1520720216385;3111000;50
3111;1520720216654;3112000;49
3112;1520720216926;3113000;47
3113;1520720217196;3114000;49
3114;1520720217472;3115000;52
3115;1520720217741;3116000;49
3116;1520720218014;3117000;49
3117;1520720218287;3118000;54
3118;1520720218615;3119000;55
3119;1520720218919;3120000;65
3120;1520720219190;3121000;49
3121;1520720219460;3122000;50
3122;1520720219735;3123000;46
3123;1520720220017;3124000;60
3124;1520720220289;3125000;50
3125;1520720220555;3126000;48
3126;1520720220830;3127000;55
3127;1520720221107;3128000;60
3128;1520720221377;3129000;44
3129;1520720221649;3130000;54
3130;1520720221921;3131000;54
3131;1520720222191;3132000;45
3132;1520720222457;3133000;48
3133;1520720222725;3134000;50
3134;1520720222999;3135000;54
3135;1520720223289;3136000;52
3136;1520720223561;3137000;48
3137;1520720223832;3138000;49
3138;1520720224106;3139000;57
3139;1520720224377;3140000;54
3140;1520720224651;3141000;49
3141;1520720224925;3142000;55
3142;1520720225195;3143000;49
3143;1520720225465;3144000;47
3144;1520720225738;3145000;53
3145;1520720226010;3146000;54
3146;1520720226281;3147000;54
3147;1520720226548;3148000;49
3148;1520720226827;3149000;55
3149;1520720227098;3150000;53
3150;1520720227366;3151000;48
3151;1520720227638;3152000;51
3152;1520720227908;3153000;51
3153;1520720228176;3154000;50
3154;1520720228444;3155000;49
3155;1520720228716;3156000;58
3156;1520720228989;3157000;60
3157;1520720229259;3158000;50
3158;1520720229532;3159000;57
3159;1520720229797;3160000;48
3160;1520720230069;3161000;53
3161;1520720230335;3162000;49
3162;1520720230606;3163000;50
3163;1520720230874;3164000;52
3164;1520720231147;3165000;54
3165;1520720231442;3166000;50
3166;1520720231713;3167000;53
3167;1520720231987;3168000;58
3168;1520720232290;3169000;90
3169;1520720232556;3170000;47
3170;1520720232829;3171000;55
3171;1520720233098;3172000;57
3172;1520720233369;3173000;54
3173;1520720233640;3174000;54
3174;1520720233912;3175000;45
3175;1520720234183;3176000;55
3176;1520720234457;3177000;57
3177;1520720234724;3178000;49
3178;1520720235000;3179000;47
3179;1520720235269;3180000;51
3180;1520720235544;3181000;57
3181;1520720235818;3182000;61
3182;1520720236086;3183000;52
3183;1520720236358;3184000;54
3184;1520720236628;3185000;48
3185;1520720236898;3186000;54
3186;1520720237169;3187000;53
3187;1520720237434;3188000;49
3188;1520720237703;3189000;46
3189;1520720237974;3190000;55
3190;1520720238240;3191000;51
3191;1520720238509;3192000;49
3192;1520720238777;3193000;52
3193;1520720239047;3194000;53
3194;1520720239318;3195000;54
3195;1520720239586;3196000;48
3196;1520720239853;3197000;48
3197;1520720240124;3198000;53
3198;1520720240389;3199000;50
3199;1520720240660;3200000;53
3200;1520720240929;3201000;52
3201;1520720241196;3202000;49
3202;1520720241462;3203000;49
3203;1520720241731;3204000;49
3204;1520720242002;3205000;52
3205;1520720242270;3206000;50
3206;1520720242539;3207000;57
3207;1520720242805;3208000;49
3208;1520720243074;3209000;54
3209;1520720243348;3210000;63
3210;1520720243616;3211000;51
3211;1520720243883;3212000;50
3212;1520720244149;3213000;53
3213;1520720244415;3214000;49
3214;1520720244681;3215000;48
3215;1520720244952;3216000;50
3216;1520720245213;3217000;48
3217;1520720245481;3218000;55
3218;1520720245748;3219000;52
3219;1520720246015;3220000;50
3220;1520720246281;3221000;52
3221;1520720246555;3222000;58
3222;1520720246820;3223000;48
3223;1520720247089;3224000;52
3224;1520720247359;3225000;58
3225;1520720247624;3226000;46
3226;1520720247889;3227000;48
3227;1520720248157;3228000;55
3228;1520720248426;3229000;54
3229;1520720248694;3230000;52
3230;1520720248959;3231000;52
3231;1520720249224;3232000;52
3232;1520720249494;3233000;58
3233;1520720249761;3234000;54
3234;1520720250029;3235000;53
3235;1520720250300;3236000;61
3236;1520720250565;3237000;50
3237;1520720250835;3238000;51
3238;1520720251102;3239000;56
3239;1520720251372;3240000;57
3240;1520720251642;3241000;61
3241;1520720251913;3242000;60
3242;1520720252181;3243000;56
3243;1520720252447;3244000;50
3244;1520720252722;3245000;63
3245;1520720252996;3246000;59
3246;1520720253260;3247000;50
3247;1520720253527;3248000;57
3248;1520720253792;3249000;50
3249;1520720254057;3250000;53
3250;1520720254319;3251000;52
3251;1520720254586;3252000;55
3252;1520720254849;3253000;52
3253;1520720255111;3254000;50
3254;1520720255376;3255000;52
3255;1520720255640;3256000;52
3256;1520720255907;3257000;55
3257;1520720256172;3258000;54
3258;1520720256435;3259000;52
3259;1520720256704;3260000;53
3260;1520720256971;3261000;55
3261;1520720257244;3262000;59
3262;1520720257510;3263000;47
3263;1520720257776;3264000;56
3264;1520720258043;3265000;52
3265;1520720258314;3266000;58
3266;1520720258581;3267000;57
3267;1520720258845;3268000;53
3268;1520720259110;3269000;55
3269;1520720259372;3270000;50
3270;1520720259638;3271000;46
3271;1520720259906;3272000;59
3272;1520720260172;3273000;52
3273;1520720260437;3274000;49
3274;1520720260702;3275000;56
3275;1520720260964;3276000;53
3276;1520720261233;3277000;53
3277;1520720261497;3278000;49
3278;1520720261761;3279000;54
3279;1520720262025;3280000;52
3280;1520720262298;3281000;53
3281;1520720262564;3282000;54
3282;1520720262832;3283000;51
3283;1520720263108;3284000;61
3284;1520720263382;3285000;66
3285;1520720263645;3286000;53
3286;1520720263909;3287000;53
3287;1520720264175;3288000;52
3288;1520720264446;3289000;65
3289;1520720264713;3290000;55
3290;1520720264976;3291000;50
3291;1520720265239;3292000;52
3292;1520720265506;3293000;61
3293;1520720265774;3294000;55
3294;1520720266037;3295000;51
3295;1520720266299;3296000;47
3296;1520720266566;3297000;59
3297;1520720266829;3298000;54
3298;1520720267096;3299000;55
3299;1520720267366;3300000;51
3300;1520720267627;3301000;52
3301;1520720267892;3302000;46
3302;1520720268154;3303000;52
3303;1520720268415;3304000;52
3304;1520720268681;3305000;57
3305;1520720268944;3306000;46
3306;1520720269205;3307000;48
3307;1520720269470;3308000;58
3308;1520720269742;3309000;60
3309;1520720270007;3310000;53
3310;1520720270271;3311000;60
3311;1520720270533;3312000;48
3312;1520720270798;3313000;55
3313;1520720271058;3314000;46
3314;1520720271319;3315000;52
3315;1520720271582;3316000;51
3316;1520720271844;3317000;52
3317;1520720272112;3318000;59
3318;1520720272376;3319000;54
3319;1520720272638;3320000;52
3320;1520720272899;3321000;50
3321;1520720273162;3322000;53
3322;1520720273427;3323000;58
3323;1520720273693;3324000;57
3324;1520720273958;3325000;61
3325;1520720274224;3326000;50
3326;1520720274492;3327000;54
3327;1520720274759;3328000;68
3328;1520720275028;3329000;63
3329;1520720275289;3330000;48
3330;1520720275583;3331000;54
3331;1520720275848;3332000;54
3332;1520720276113;3333000;56
3333;1520720276374;3334000;52
3334;1520720276640;3335000;58
3335;1520720276929;3336000;57
3336;1520720277199;3337000;68
3337;1520720277464;3338000;57
3338;1520720277728;3339000;51
3339;1520720277992;3340000;53
3340;1520720278254;3341000;56
3341;1520720278520;3342000;57
3342;1520720278779;3343000;53
3343;1520720279044;3344000;53
3344;1520720279308;3345000;53
3345;1520720279565;3346000;50
3346;1520720279829;3347000;58
3347;1520720280092;3348000;52
3348;1520720280366;3349000;62
3349;1520720280626;3350000;51
3350;1520720280884;3351000;53
3351;1520720281148;3352000;58
3352;1520720281409;3353000;52
3353;1520720281673;3354000;60
3354;1520720281934;3355000;53
3355;1520720282196;3356000;52
3356;1520720282460;3357000;57
3357;1520720282720;3358000;50
3358;1520720282980;3359000;51
3359;1520720283240;3360000;46
3360;1520720283506;3361000;55
3361;1520720283767;3362000;57
3362;1520720284030;3363000;54
3363;1520720284290;3364000;50
3364;1520720284555;3365000;53
3365;1520720284821;3366000;60
3366;1520720285082;3367000;51
3367;1520720285344;3368000;57
3368;1520720285609;3369000;60
3369;1520720285872;3370000;55
3370;1520720286135;3371000;53
3371;1520720286401;3372000;61
3372;1520720286666;3373000;58
3373;1520720286933;3374000;58
3374;1520720287198;3375000;56
3375;1520720287463;3376000;51
3376;1520720287725;3377000;54
3377;1520720287988;3378000;53
3378;1520720288250;3379000;53
3379;1520720288512;3380000;56
3380;1520720288770;3381000;53
3381;1520720289034;3382000;52
3382;1520720289300;3383000;62
3383;1520720289559;3384000;56
3384;1520720289819;3385000;54
3385;1520720290083;3386000;59
3386;1520720290344;3387000;58
3387;1520720290619;3388000;62
3388;1520720290878;3389000;54
3389;1520720291140;3390000;54
3390;1520720291403;3391000;57
3391;1520720291670;3392000;63
3392;1520720291932;3393000;55
3393;1520720292191;3394000;55
3394;1520720292453;3395000;58
3395;1520720292715;3396000;57
3396;1520720292976;3397000;54
3397;1520720293239;3398000;53
3398;1520720293500;3399000;55
3399;1520720293764;3400000;59
3400;1520720294028;3401000;58
3401;1520720294291;3402000;54
3402;1520720294555;3403000;59
3403;1520720294818;3404000;57
3404;1520720295079;3405000;55
3405;1520720295340;3406000;54
3406;1520720295599;3407000;56
3407;1520720295857;3408000;54
3408;1520720296115;3409000;57
3409;1520720296377;3410000;60
3410;1520720296647;3411000;53
3411;1520720296910;3412000;55
3412;1520720297171;3413000;54
3413;1520720297438;3414000;61
3414;1520720297697;3415000;56
3415;1520720297960;3416000;61
3416;1520720298219;3417000;52
3417;1520720298478;3418000;53
3418;1520720298738;3419000;52
3419;1520720298997;3420000;48
3420;1520720299252;3421000;50
3421;1520720299508;3422000;52
3422;1520720299770;3423000;58
3423;1520720300030;3424000;58
3424;1520720300286;3425000;59
3425;1520720300547;3426000;57
3426;1520720300806;3427000;50
3427;1520720301066;3428000;49
3428;1520720301323;3429000;56
3429;1520720301584;3430000;62
3430;1520720301844;3431000;56
3431;1520720302104;3432000;49
3432;1520720302361;3433000;50
3433;1520720302622;3434000;51
3434;1520720302889;3435000;61
3435;1520720303147;3436000;56
3436;1520720303403;3437000;56
3437;1520720303662;3438000;58
3438;1520720303924;3439000;60
3439;1520720304183;3440000;58
3440;1520720304441;3441000;55
3441;1520720304702;3442000;60
3442;1520720304961;3443000;56
3443;1520720305220;3444000;60
3444;1520720305476;3445000;56
3445;1520720305732;3446000;58
3446;1520720305996;3447000;64
3447;1520720306253;3448000;56
3448;1520720306510;3449000;55
3449;1520720306768;3450000;57
3450;1520720307028;3451000;56
3451;1520720307285;3452000;58
3452;1520720307542;3453000;53
3453;1520720307804;3454000;61
3454;1520720308064;3455000;57
3455;1520720308322;3456000;56
3456;1520720308583;3457000;61
3457;1520720308841;3458000;52
3458;1520720309099;3459000;58
3459;1520720309358;3460000;57
3460;1520720309614;3461000;60
3461;1520720309877;3462000;58
3462;1520720310137;3463000;55
3463;1520720310396;3464000;58
3464;1520720310654;3465000;50
3465;1520720310915;3466000;57
3466;1520720311182;3467000;64
3467;1520720311441;3468000;61
3468;1520720311702;3469000;59
3469;1520720311955;3470000;54
3470;1520720312213;3471000;54
3471;1520720312472;3472000;53
3472;1520720312728;3473000;55
3473;1520720312981;3474000;53
3474;1520720313237;3475000;55
3475;1520720313493;3476000;56
3476;1520720313756;3477000;55
3477;1520720314013;3478000;57
3478;1520720314271;3479000;61
3479;1520720314529;3480000;59
3480;1520720314788;3481000;58
3481;1520720315049;3482000;65
3482;1520720315310;3483000;58
3483;1520720315569;3484000;57
3484;1520720315825;3485000;54
3485;1520720316080;3486000;58
3486;1520720316337;3487000;59
3487;1520720316597;3488000;57
3488;1520720316853;3489000;58
3489;1520720317107;3490000;53
3490;1520720317364;3491000;75
3491;1520720317631;3492000;73
