Tarefa;T1-AntesDaElasticidade;T2-DepoisDaElasticidade
8406;1520721204223;1520721204223
8407;1520721204357;1520721204357
8408;1520721204483;1520721204483
8409;1520721204619;1520721204620
8410;1520721204745;1520721204745
8411;1520721204874;1520721204874
8412;1520721205007;1520721205007
8413;1520721205138;1520721205138
8414;1520721205267;1520721205267
8415;1520721205401;1520721205401
8416;1520721205535;1520721205535
8417;1520721205680;1520721205680
8418;1520721205809;1520721205810
8419;1520721205940;1520721205940
8420;1520721206070;1520721206070
8421;1520721206201;1520721206202
8422;1520721206331;1520721206331
8423;1520721206470;1520721206470
8424;1520721206599;1520721206599
8425;1520721206732;1520721206733
8426;1520721206858;1520721206858
8427;1520721206990;1520721206991
8428;1520721207122;1520721207123
8429;1520721207251;1520721207252
8430;1520721207384;1520721207384
8431;1520721207512;1520721207512
8432;1520721207652;1520721207653
8433;1520721207788;1520721207788
8434;1520721207918;1520721207918
8435;1520721208051;1520721208051
8436;1520721208189;1520721208191
8437;1520721208317;1520721208318
8438;1520721208448;1520721208448
8439;1520721208585;1520721208586
8440;1520721208713;1520721208713
8441;1520721208850;1520721208850
8442;1520721209000;1520721209000
8443;1520721209126;1520721209127
8444;1520721209259;1520721209259
8445;1520721209402;1520721209403
8446;1520721209528;1520721209529
8447;1520721209665;1520721209665
8448;1520721209790;1520721209790
8449;1520721209924;1520721209925
8450;1520721210058;1520721210058
8451;1520721210183;1520721210183
8452;1520721210324;1520721210324
8453;1520721210455;1520721210455
8454;1520721210586;1520721210588
8455;1520721210717;1520721210717
8456;1520721210847;1520721210847
8457;1520721210979;1520721210979
8458;1520721211109;1520721211109
8459;1520721211239;1520721211239
8460;1520721211366;1520721211366
8461;1520721211513;1520721211513
8462;1520721211649;1520721211649
8463;1520721211785;1520721211787
8464;1520721211915;1520721211915
8465;1520721212041;1520721212041
8466;1520721212169;1520721212169
8467;1520721212304;1520721212305
8468;1520721212434;1520721212434
8469;1520721212561;1520721212561
8470;1520721212695;1520721212695
8471;1520721212828;1520721212828
8472;1520721212958;1520721212959
8473;1520721213095;1520721213096
8474;1520721213225;1520721213226
8475;1520721213356;1520721213356
8476;1520721213481;1520721213481
8477;1520721213622;1520721213623
8478;1520721213753;1520721213753
8479;1520721213886;1520721213886
8480;1520721214016;1520721214016
8481;1520721214146;1520721214147
8482;1520721214277;1520721214277
8483;1520721214401;1520721214401
8484;1520721214527;1520721214527
8485;1520721214660;1520721214660
8486;1520721214788;1520721214788
8487;1520721214921;1520721214921
8488;1520721215050;1520721215051
8489;1520721215240;1520721215241
8490;1520721215372;1520721215373
8491;1520721215506;1520721215506
8492;1520721215637;1520721215638
8493;1520721215768;1520721215768
8494;1520721215907;1520721215908
8495;1520721216041;1520721216041
8496;1520721216169;1520721216169
8497;1520721216308;1520721216308
8498;1520721216448;1520721216448
8499;1520721216578;1520721216579
8500;1520721216710;1520721216711
8501;1520721216844;1520721216844
8502;1520721216979;1520721216980
8503;1520721217105;1520721217105
8504;1520721217241;1520721217241
8505;1520721217379;1520721217379
8506;1520721217508;1520721217508
8507;1520721217635;1520721217636
8508;1520721217761;1520721217763
8509;1520721217892;1520721217892
8510;1520721218021;1520721218021
8511;1520721218147;1520721218148
8512;1520721218287;1520721218287
8513;1520721218414;1520721218414
8514;1520721218545;1520721218546
8515;1520721218686;1520721218686
8516;1520721218822;1520721218823
8517;1520721218948;1520721218949
8518;1520721219086;1520721219086
8519;1520721219218;1520721219219
8520;1520721219349;1520721219350
8521;1520721219478;1520721219479
8522;1520721219609;1520721219609
8523;1520721219738;1520721219739
8524;1520721219875;1520721219876
8525;1520721219998;1520721219998
8526;1520721220136;1520721220138
8527;1520721220265;1520721220265
8528;1520721220399;1520721220399
8529;1520721220533;1520721220533
8530;1520721220668;1520721220668
8531;1520721220806;1520721220806
8532;1520721220936;1520721220937
8533;1520721221061;1520721221062
8534;1520721221192;1520721221193
8535;1520721221331;1520721221333
8536;1520721221466;1520721221466
8537;1520721221593;1520721221594
8538;1520721221724;1520721221724
8539;1520721221861;1520721221861
8540;1520721221990;1520721221990
8541;1520721222135;1520721222135
8542;1520721222256;1520721222256
8543;1520721222389;1520721222389
8544;1520721222522;1520721222523
8545;1520721222651;1520721222651
8546;1520721222784;1520721222784
8547;1520721222920;1520721222921
8548;1520721223053;1520721223053
8549;1520721223178;1520721223178
8550;1520721223309;1520721223310
8551;1520721223437;1520721223437
8552;1520721223576;1520721223577
8553;1520721223704;1520721223706
8554;1520721223838;1520721223839
8555;1520721223963;1520721223963
8556;1520721224099;1520721224100
8557;1520721224222;1520721224223
8558;1520721224366;1520721224367
8559;1520721224497;1520721224498
8560;1520721224635;1520721224635
8561;1520721224770;1520721224771
8562;1520721224900;1520721224901
8563;1520721225029;1520721225029
8564;1520721225162;1520721225163
8565;1520721225291;1520721225292
8566;1520721225423;1520721225424
8567;1520721225561;1520721225561
8568;1520721225692;1520721225692
8569;1520721225820;1520721225820
8570;1520721225953;1520721225953
8571;1520721226079;1520721226081
8572;1520721226219;1520721226219
8573;1520721226354;1520721226355
8574;1520721226488;1520721226488
8575;1520721226617;1520721226617
8576;1520721226756;1520721226756
8577;1520721226886;1520721226886
8578;1520721227021;1520721227021
8579;1520721227148;1520721227148
8580;1520721227276;1520721227277
8581;1520721227427;1520721227428
8582;1520721227556;1520721227556
8583;1520721227681;1520721227681
8584;1520721227819;1520721227820
8585;1520721227949;1520721227949
8586;1520721228078;1520721228079
8587;1520721228210;1520721228211
8588;1520721228342;1520721228343
8589;1520721228466;1520721228467
8590;1520721228601;1520721228602
8591;1520721228731;1520721228732
8592;1520721228868;1520721228868
8593;1520721228998;1520721228998
8594;1520721229136;1520721229137
8595;1520721229262;1520721229262
8596;1520721229403;1520721229403
8597;1520721229534;1520721229534
8598;1520721229669;1520721229671
8599;1520721229807;1520721229807
8600;1520721229940;1520721229940
8601;1520721230066;1520721230066
8602;1520721230195;1520721230195
8603;1520721230329;1520721230329
8604;1520721230457;1520721230458
8605;1520721230583;1520721230583
8606;1520721230725;1520721230725
8607;1520721230856;1520721230857
8608;1520721230990;1520721230991
8609;1520721231110;1520721231111
8610;1520721231255;1520721231256
8611;1520721231392;1520721231392
8612;1520721231525;1520721231525
8613;1520721231656;1520721231657
8614;1520721231799;1520721231799
8615;1520721231925;1520721231926
8616;1520721232059;1520721232060
8617;1520721232193;1520721232193
8618;1520721232319;1520721232319
8619;1520721232449;1520721232450
8620;1520721232588;1520721232589
8621;1520721232712;1520721232712
8622;1520721232852;1520721232852
8623;1520721232982;1520721232982
8624;1520721233111;1520721233112
8625;1520721233241;1520721233242
8626;1520721233374;1520721233374
8627;1520721233505;1520721233506
8628;1520721233641;1520721233641
8629;1520721233779;1520721233780
8630;1520721233911;1520721233912
8631;1520721234037;1520721234038
8632;1520721234175;1520721234175
8633;1520721234314;1520721234314
8634;1520721234437;1520721234440
8635;1520721234578;1520721234578
8636;1520721234718;1520721234719
8637;1520721234860;1520721234860
8638;1520721234993;1520721234994
8639;1520721235123;1520721235123
8640;1520721235258;1520721235258
8641;1520721235389;1520721235390
8642;1520721235569;1520721235570
8643;1520721235702;1520721235703
8644;1520721235835;1520721235836
8645;1520721235964;1520721235964
8646;1520721236097;1520721236097
8647;1520721236231;1520721236232
8648;1520721236360;1520721236361
8649;1520721236501;1520721236501
8650;1520721236631;1520721236632
8651;1520721236767;1520721236767
8652;1520721236895;1520721236896
8653;1520721237031;1520721237031
8654;1520721237157;1520721237157
8655;1520721237286;1520721237287
8656;1520721237415;1520721237416
8657;1520721237541;1520721237542
8658;1520721237672;1520721237673
8659;1520721237815;1520721237816
8660;1520721237950;1520721237950
8661;1520721238077;1520721238078
8662;1520721238211;1520721238212
8663;1520721238342;1520721238342
8664;1520721238473;1520721238473
8665;1520721238605;1520721238606
8666;1520721238740;1520721238740
8667;1520721238874;1520721238874
8668;1520721239005;1520721239005
8669;1520721239142;1520721239143
8670;1520721239270;1520721239272
8671;1520721239405;1520721239406
8672;1520721239541;1520721239542
8673;1520721239683;1520721239683
8674;1520721239810;1520721239811
8675;1520721239946;1520721239946
8676;1520721240081;1520721240082
8677;1520721240212;1520721240212
8678;1520721240342;1520721240343
8679;1520721240477;1520721240479
8680;1520721240609;1520721240609
8681;1520721240742;1520721240743
8682;1520721240879;1520721240879
8683;1520721241012;1520721241012
8684;1520721241150;1520721241150
8685;1520721241282;1520721241282
8686;1520721241422;1520721241422
8687;1520721241552;1520721241552
8688;1520721241679;1520721241680
8689;1520721241813;1520721241813
8690;1520721241959;1520721241959
8691;1520721242091;1520721242091
8692;1520721242231;1520721242231
8693;1520721242371;1520721242371
8694;1520721242496;1520721242496
8695;1520721242634;1520721242634
8696;1520721242762;1520721242763
8697;1520721242896;1520721242896
8698;1520721243025;1520721243025
8699;1520721243161;1520721243161
8700;1520721243292;1520721243292
8701;1520721243421;1520721243422
8702;1520721243557;1520721243558
8703;1520721243730;1520721243731
8704;1520721243877;1520721243877
8705;1520721244010;1520721244010
8706;1520721244137;1520721244138
8707;1520721244269;1520721244269
8708;1520721244403;1520721244403
8709;1520721244534;1520721244535
8710;1520721244661;1520721244661
8711;1520721244786;1520721244786
8712;1520721244923;1520721244923
8713;1520721245052;1520721245053
8714;1520721245187;1520721245188
8715;1520721245316;1520721245316
8716;1520721245440;1520721245440
8717;1520721245580;1520721245580
8718;1520721245709;1520721245709
8719;1520721245846;1520721245847
8720;1520721245977;1520721245978
8721;1520721246106;1520721246106
8722;1520721246239;1520721246239
8723;1520721246373;1520721246373
8724;1520721246505;1520721246505
8725;1520721246638;1520721246638
8726;1520721246773;1520721246773
8727;1520721246911;1520721246912
8728;1520721247050;1520721247050
8729;1520721247183;1520721247184
8730;1520721247317;1520721247318
8731;1520721247443;1520721247443
8732;1520721247583;1520721247583
8733;1520721247714;1520721247715
8734;1520721247846;1520721247846
8735;1520721247975;1520721247976
8736;1520721248109;1520721248110
8737;1520721248240;1520721248240
8738;1520721248373;1520721248373
8739;1520721248502;1520721248502
8740;1520721248637;1520721248637
8741;1520721248766;1520721248766
8742;1520721248896;1520721248897
8743;1520721249023;1520721249023
8744;1520721249158;1520721249160
8745;1520721249289;1520721249289
8746;1520721249419;1520721249419
8747;1520721249553;1520721249553
8748;1520721249685;1520721249686
8749;1520721249817;1520721249817
8750;1520721249951;1520721249952
8751;1520721250079;1520721250079
8752;1520721250212;1520721250212
8753;1520721250337;1520721250338
8754;1520721250473;1520721250473
8755;1520721250607;1520721250608
8756;1520721250741;1520721250741
8757;1520721250870;1520721250871
8758;1520721251007;1520721251007
8759;1520721251140;1520721251140
8760;1520721251275;1520721251275
8761;1520721251399;1520721251400
8762;1520721251540;1520721251541
8763;1520721251669;1520721251670
8764;1520721251808;1520721251809
8765;1520721251936;1520721251936
8766;1520721252073;1520721252073
8767;1520721252197;1520721252198
8768;1520721252336;1520721252336
8769;1520721252463;1520721252463
8770;1520721252602;1520721252603
8771;1520721252725;1520721252725
8772;1520721252856;1520721252856
8773;1520721253006;1520721253007
8774;1520721253137;1520721253137
8775;1520721253267;1520721253267
8776;1520721253399;1520721253399
8777;1520721253535;1520721253535
8778;1520721253668;1520721253668
8779;1520721253802;1520721253802
8780;1520721253940;1520721253940
8781;1520721254076;1520721254076
8782;1520721254207;1520721254207
8783;1520721254331;1520721254331
8784;1520721254462;1520721254462
8785;1520721254594;1520721254594
8786;1520721254731;1520721254731
8787;1520721254860;1520721254860
8788;1520721254995;1520721254996
8789;1520721255123;1520721255123
8790;1520721255263;1520721255263
8791;1520721255387;1520721255387
8792;1520721255520;1520721255520
8793;1520721255649;1520721255649
8794;1520721255795;1520721255795
8795;1520721255928;1520721255928
8796;1520721256066;1520721256067
8797;1520721256197;1520721256197
8798;1520721256327;1520721256327
8799;1520721256458;1520721256458
8800;1520721256588;1520721256588
8801;1520721256718;1520721256718
8802;1520721256850;1520721256851
8803;1520721256977;1520721256977
8804;1520721257105;1520721257105
8805;1520721257244;1520721257244
8806;1520721257375;1520721257376
8807;1520721257512;1520721257512
8808;1520721257649;1520721257650
8809;1520721257782;1520721257783
8810;1520721257915;1520721257916
8811;1520721258049;1520721258049
8812;1520721258185;1520721258185
8813;1520721258313;1520721258313
8814;1520721258448;1520721258449
8815;1520721258583;1520721258583
8816;1520721258716;1520721258716
8817;1520721258855;1520721258856
8818;1520721258987;1520721258987
8819;1520721259120;1520721259120
8820;1520721259246;1520721259246
8821;1520721259375;1520721259375
8822;1520721259506;1520721259506
8823;1520721259634;1520721259634
8824;1520721259762;1520721259762
8825;1520721259899;1520721259900
8826;1520721260029;1520721260029
8827;1520721260161;1520721260161
8828;1520721260296;1520721260297
8829;1520721260428;1520721260428
8830;1520721260561;1520721260561
8831;1520721260687;1520721260687
8832;1520721260817;1520721260817
8833;1520721260948;1520721260948
8834;1520721261083;1520721261083
8835;1520721261209;1520721261209
8836;1520721261349;1520721261349
8837;1520721261476;1520721261476
8838;1520721261613;1520721261613
